,title,tags
13512,Museum Gift Shop Openly Daring Anyone To Spend $$450 On Decorative Geode,"News, shopping, Opinion, travel, Vol 53 Issue 38, SEE MORE: News, News in Photos"
13513,Hugh Hefner Found Dead By Live-In Peacock,"SEE MORE: News in Photos, Vol 53 Issue 38, News in Photos, Opinion"
13514,Polar Bear Cub Just Knows He’s Going To Be Last Of Species,"News, Vol 53 Issue 40, animals, Opinion, Nature, SEE MORE: News, News in Photos"
13515,"Hanes Apologizes, Pulls T-Shirts From Shelves After Seeing How Local Man Looks In Them","News, SEE MORE: Business, Vol 53 Issue 45, Opinion, Business, Fashion, Local"
13516,Jeff Bezos’ Heart Breaks A Little Reading Albany’s Amazon Headquarters Pitch,"SEE MORE: Business, Opinion, Business, VOL 53 ISSUE 43, Amazon, Shopping, Internet"
13517,"Pfizer Researchers Discover New Stimulating, Medicating, Captivating Cure For What Ails You","News, drugs, Vol 53 Issue 39, medicine, business, Opinion, News in Brief, SEE MORE: News"
13518,Colgate Unveils New Dental Grout To Fill In Gaps Between Teeth,"News, Vol 53 Issue 48, SEE MORE: Health, Opinion, Business, Health, Products"
13519,Buick Introduces New Self-Buying Car,"News, Vol 53 Issue 48, Opinion, Automobiles, Business, SEE MORE: Automobiles"
13520,Confident Philadelphia Officials Preemptively Raze Center City To Make Room For Amazon Headquarters,"News, Vol 53 Issue 46, Our Annual Year 2017, Opinion, Business, Amazon, SEE MORE: Amazon"
13521,Patagonia Introduces New High-Performance Jacket Specially Designed To Protect Wearer On Walk Between Front Door And Car,"Vol 53 Issue 49, News, SEE MORE: Products, Opinion, Business, Fashion, Products"
13522,Silicon Valley Startup Seeks To Change The Way Women Flee Tech Industry,"News, Opinion, Business, SEE MORE: Technology, Technology, Vol 53 Issue 50"
13523,KitchenAid Unveils New All-Terrain Rolling Pin,"News, SEE MORE: Products, Opinion, Business, Vol 53 Issue 50, Products, Cooking"
13524,Jeff Bezos Named Amazon Employee Of The Month,"News, Opinion, Business, Amazon, SEE MORE: Amazon, Vol 53 Issue 50"
13525,Vol 53 Issue 50,
13526,Surgeon general,
13527,GOP Leaders Celebrate Passing Point Of No Return,"Republican, Vol 53 Issue 48, Opinion, Politics, Taxes, SEE MORE: Vol 53 Issue 48"
13528,Glitch In Country Allows Citizens To Temporarily Walk Through Tables,"Vol 53 Issue 48, News, SEE MORE: News, Opinion"
13529,Breitbart Criticized For Publishing Humanizing Profile Of Libtard Beta-Cuck,"Media, News, Our Annual Year 2017, Vol 53 Issue 48, Opinion, SEE MORE: Media, Internet"
13530,Christie's Auctioneer Throws In Sketch Of A Horse He Did To See If Anyone Bites,"News, Vol 53 Issue 46, Opinion, Art, Local, SEE MORE: Art"
13531,"Emergency Responders Working To Dislodge Commercial Jet From Thick, Polluted Cloud Over New Delhi","News, Travel, Vol 53 Issue 46, World, Opinion, Environment, SEE MORE: Travel"
13532,‘The Onion’ Has Obtained Exclusive Information From Jaime Phillips About Roy Moore’s Sexual Indiscretions,"News, Vol 53 Issue 48, Roy Moore, Opinion, Politics, SEE MORE: Roy Moore, Politicians"
13533,"Chicago Announces New Tax Breaks To Attract Major New York, LA Shootings","Vol 53 Issue 48, News, Guns, SEE MORE: Guns, Opinion"
13534,Vol 53 Issue 49,
13535,Report: Only 3% Of Conversations Actually Need To Happen,"Vol 53 Issue 47, News, SEE MORE: News, Opinion"
13536,Vol 52 Issue 17,Donald Trump
13537,Ernie Herrman,
13538,Scott Pruitt,
13539,Jake Prosser,
13540,Popular New Amazon Service Just Comes To Your House And Kills You,"News, Our Annual Year 2017, Opinion, Amazon, SEE MORE: Amazon, Shopping, VOL 53 ISSUE 43"
13541,Dallas Cowboys,
13542,Milwaukee Brewers,
13543,Apartment Broker Recommends Brooklyn Residents Spend No More Than 150% Of Income On Rent,"News, money, Opinion, finance, News in Brief, Real Estate, Vol 52 Issue 34, SEE MORE: News"
13544,A Primer On Everyday Sexism,"News, Infographic, gender, Vol 52 Issue 33, Opinion, SEE MORE: News"
13545,Company Encourages Women Who Have Been Sexually Harassed To Come Forward With Resignation Letter,"News, gender, Vol 52 Issue 33, business, Opinion, News in Brief, SEE MORE: News"
13546,Tips To Make Father’s Day Special,"Tips, holidays, parents, Family, video, Opinion, SEE MORE: video"
13547,How To Recover From An Embarrassing Situation,"Tips, SEE MORE: Sponsored Post, Infographic, Sponsored Post, Opinion"
13548,Choosing The Right School For Your Child,"Infographic, Vol 53 Issue 30, SEE MORE: education, Tips, education, Opinion, school"
13549,Tips For Back-To-School Shopping,"Infographic, SEE MORE: education, Tips, education, children, school, Opinion, Vol 53 Issue 33"
13550,‘Back To Dock’ Voted Most Popular Destination Among Current Rowboat Passengers,"Vol 53 Issue 29, News, summer, outdoors, Opinion, News in Brief, adventure, SEE MORE: News"
13551,How To Make A Long-Distance Relationship Work,"relationships, Tips, Opinion, video, SEE MORE: video, dating"
13552,How To Cope With Romantic Rejection,"relationships, Tips, Opinion, video, SEE MORE: video, dating"
13553,Pros And Cons Of A Long-Distance Relationship,"video, relationships, SEE MORE: video, dating, Opinion"
13554,Report: 42% Of Relationships Begin With Leaning Over Apartment Balcony To See Beautiful New Neighbor Watering Zinnias Below,"News, relationships, Opinion, News in Brief, dating, Vol 53 Issue 38, SEE MORE: News"
13555,"Study Finds Controlling, Possessive Behavior Most Pure Expression Of Love","SEE MORE: Relationships, News, Relationships, Opinion, Dating, Vol 53 Issue 50"
13556,Ohio Replaces Lethal Injection With Humane New Head-Ripping-Off Machine,"News, Video, death penalty, Our Annual Year 2014, Opinion, SEE MORE: News"
13557,Congress Allocates $$500 Million For Development Of Funkier Bass Lines,"News, Vol 52 Issue 33, congress, music, Opinion, News in Brief, government, SEE MORE: News"
13558,Concerned NRA Official Rushes Out To Purchase Congressman Following Mass Shooting,"violence, News, guns, congress, death, Opinion, News in Brief, Vol 52 Issue 23, SEE MORE: News"
13559,Frustrated Obama Writes Letter To His Congressman About Need For Gun Control,"violence, barack obama, guns, congress, death, Vol 52 Issue 23, Opinion, News in Brief, SEE MORE: death, government"
13560,Contrarian Amazon User Completely Upends Critical Consensus On Microfiber Towels,"News, Vol 52 Issue 28, business, Opinion, News in Brief, Amazon, products, Internet, SEE MORE: News"
13561,Jeff Bezos Assures Amazon Employees That HR Working 100 Hours A Week To Address Their Complaints,"Vol 51 Issue 33, News, corporations, business, Opinion, News in Brief, Amazon, SEE MORE: News"
13562,Americans Outraged Amazon’s Punishing Work Culture Has Yet To Yield Same-Day Shipping For All Products,"Vol 51 Issue 33, News, corporations, business, Opinion, News in Brief, Amazon, SEE MORE: News"
13563,Fleas Carrying Bubonic Plague Found In Arizona,"Vol 53 Issue 32, SEE MORE: Opinion, American Voices, Opinion"
13564,European Leaders: ‘We Stand Together To Say Loud And Clear: We Are Scared As Fuck And Don’t Know What To Do’,"Vol 53 Issue 32, News, terrorism, terror, World, crime, Opinion, News in Brief, SEE MORE: News"
13565,Brewers Stay After Game To Run The Bases,"SEE MORE: baseball, baseball, Vol 51 Issue 19, Milwaukee Brewers, Opinion, News in Brief"
13566,Facebook Turning Over Russia-Backed Election Ads To Congress,"Vol 53 Issue 37, SEE MORE: Opinion, American Voices, Opinion"
13567,ACLU Requests Investigation Into Hollywood Sexism,"SEE MORE: Opinion, American Voices, Vol 51 Issue 19, Opinion"
13568,Report: White House Officials Deliberately Hid FDR’s Mechanical Spider Legs From Public,"News, Vol 51 Issue 19, SEE MORE: News, Opinion"
13569,Report: Putting Head In Hands And Moaning Quietly Still Best Way To Get Through Next Several Seconds,"News, mental health, Vol 51 Issue 19, Opinion, News in Brief, SEE MORE: News"
13570,Retailers Testing Virtual Fitting Rooms With Smart Mirrors,"SEE MORE: Opinion, American Voices, Vol 51 Issue 19, Opinion"
13571,Treasury Department Honors Women With First Female Currency,"News, gender, Vol 51 Issue 19, money, SEE MORE: News, Opinion, News in Brief, government, women"
13572,Study: Humans Now Have Shorter Attention Spans Than Goldfish,"SEE MORE: Opinion, American Voices, Vol 51 Issue 19, Opinion"
13573,Tips For Last-Minute Test Cramming,"Infographic, Tips, Vol 51 Issue 19, education, Opinion, school, Lifestyle, SEE MORE: Lifestyle"
13574,New OkCupid Feature Alerts Users When It’s Time To Come Crawling Back,"Science & Technology, SEE MORE: Science & Technology, Vol 51 Issue 19, Opinion, technology, News in Brief, dating, Internet"
13575,Report: Millennials Leaving Christian Faith In Droves,"SEE MORE: Opinion, American Voices, religion, Vol 51 Issue 19, Opinion"
13576,Supreme Court Debuts New Spaghetti Strap Sun-Robes For Spring,"Vol 51 Issue 19, SEE MORE: fashion, fashion, Opinion, Supreme Court, News in Photos"
13577,Chicago Taco Bell Could Be First In Nation To Serve Alcohol,"SEE MORE: Opinion, American Voices, Vol 51 Issue 19, Opinion"
13578,"At Times Like This, We Need To Pull Ourselves Up, Hold Our Loved Ones Close, Block Any Legislation That Would Prevent Suspected Terrorists From Buying Guns, And Say A Prayer For The Victims","violence, guns, SEE MORE: Opinion, congress, death, Vol 52 Issue 23, Opinion, Mitch McConnell, government, Commentary"
13579,"Cruz, Kasich Exit Race","Vol 52 Issue 17, SEE MORE: Opinion, American Voices, Opinion"
13580,Department Of Labor Study Confirms Your Job Most Demanding,"News, Vol 51 Issue 34, friends, Opinion, News in Brief, jobs, SEE MORE: News"
13581,Least Successful Parenting Blogs,"SEE MORE: Opinion, Vol 51 Issue 07, Statshot, Opinion"
13582,Budget Travel Tips,"Infographic, money, Opinion, Lifestyle, SEE MORE: Lifestyle, Vol 52 Issue 17, travel"
13583,Poll: Teens Addicted To Smartphones,"Vol 52 Issue 17, SEE MORE: Opinion, American Voices, Opinion"
13584,‘Project Include’ Tackling Tech’s Diversity Issues,"Vol 52 Issue 17, SEE MORE: Opinion, American Voices, Opinion"
13585,‘Hamilton’ Sweeps Tony Nominations,"Vol 52 Issue 17, SEE MORE: Opinion, American Voices, Opinion"
13586,Busy Obama Sends Drone To Pick Up Sasha From School,"News, barack obama, Opinion, Vol 52 Issue 17, SEE MORE: News, News in Photos"
13587,Tour Guide Always Builds In 10 Minutes For Everyone In Group To Mount Cannon Like Horse,"Opinion, News in Brief, Lifestyle, SEE MORE: Lifestyle, Vol 52 Issue 17, travel"
13588,Report: More Companies Offering Paid Maternity Leave To Mothers Who Complete 3 Months Of Work Ahead Of Time,"parenting, SEE MORE: business, business, Opinion, babies, News in Brief, Lifestyle, Vol 52 Issue 17, workplace"
13589,"‘Bang, Bang,’ Bored White House Sniper Whispers To Self With Random Tourist’s Head In Crosshairs","News, Opinion, News in Brief, Vol 52 Issue 17, government, SEE MORE: News"
13590,Estée Lauder Expedition Stumbles Upon Frozen Remains Of Previous Party Sent To Retrieve Rare Moisturizing Herb In The Himalayas,"Products, News, beauty, SEE MORE: News, Opinion"
13591,How To Choose The Right Credit Card,"shopping, Tips, Opinion, video, SEE MORE: video, finance"
13592,T.J. Maxx Recreates In-Store Shopping Experience With New Website That Randomly Scatters Products All Over The Place,"News, shopping, Our Annual Year 2017, business, Opinion, Vol 53 Issue 36, Internet, SEE MORE: News"
13593,Everyone In Sporting Goods Store Looking For Something To Get On Stepson’s Good Side,"Vol 53 Issue 51, News, Family, Opinion, SEE MORE: Shopping, Gifts, Shopping"
13594,Vol 53 Issue 51,
13595,"George W. Bush Debuts New Paintings Of Dogs, Friends, Ghost Of Iraqi Child That Follows Him Everywhere","News, george w. bush, Opinion, video, presidents, politicians, SEE MORE: News"
13596,"Teen Boys Losing Virginity Earlier And Earlier, Report Teen Boys","video, News, sex, SEE MORE: News, Opinion"
13597,Hurricane Ashley Expected To Strike Several Bars This Cinco De Mayo,"News, holidays, Opinion, video, SEE MORE: News, weather"
13598,"NASA Discovers This Planet, Planet Earth, Just Might Be What It’s Been Searching For All Along","Science & Technology, SEE MORE: Science & Technology, space, NASA, Opinion, video, technology"
13599,Nation Successfully Completes Mother’s Day By 9:18 A.M.,"News, Video, holidays, parents, Family, Opinion, SEE MORE: News"
13600,Horrified Subway Execs Assumed People Were Buying Footlongs To Share With A Friend,"News, Our Annual Year 2014, business, Opinion, video, fast food, SEE MORE: News"
13601,Meat Prices Skyrocket After Cow Smashing Machine Gets All Beefed Up,"video, News, food, SEE MORE: News, Opinion"
13602,Deadly Super Rainbow Tears Through West Coast,"SEE MORE: Science & Technology, video, Science & Technology, Opinion"
13603,Beard Husks On Sidewalk Indicate Start Of Hipster Molting Season,"video, News, SEE MORE: News, Opinion"
13604,Comcast Executive’s One-Man Show Now Mandatory Viewing For All Subscribers,"video, News, business, SEE MORE: News, Opinion"
13605,Scientists Teach Father To Communicate Emotions Using Rudimentary Hand Gestures,"Sponsored Video, SEE MORE: Sponsored Video, Video, Opinion"
13606,Should Companies Discontinue Unpaid Intern Fights?,"News, business, SEE MORE: News, video, Opinion, workplace"
13607,CEO Says Office Shooting Could Not Have Come At A Worse Time For Company,"violence, News, Video, business, SEE MORE: News, Opinion, workplace"
13608,Study Finds Only 5% Of Americans Have Correct Amount Of Pride In Country,"Vol 50 Issue 29, News, patriotism, SEE MORE: News, Opinion"
13609,"If The Founding Fathers Were Alive Today, They’d Be Too Fascinated By A Garbage Disposal To Do Anything","Charles Bowman, patriotism, SEE MORE: Opinion, Opinion, technology, Vol 50 Issue 31, Commentary"
13610,Fourth Of July By The Numbers,"video, holidays, SEE MORE: video, patriotism, Opinion"
13611,"Now That I'm A Titan Of Industry, It's Time To Become A Titan Of Friendship","Charles A.P. Fessenden, SEE MORE: Opinion, business, Opinion, self-improvement, finance, human interest, jobs, Commentary, Vol 43 Issue 34"
13612,Karate Lessons Give Child Self-Confidence To Quit Karate,"SEE MORE: kids, News, Vol 43 Issue 40, parents, self-improvement, Opinion, kids"
13613,Failure Now An Option,"Science & Technology, News, SEE MORE: Science & Technology, self-improvement, Opinion, human interest, Vol 44 Issue 03"
13614,This Time To Be Different,"SEE MORE: people, self-improvement, Opinion, Vol 44 Issue 06, News in Brief, people"
13615,Newly Disabled Paraplegic Wants To Know If He'll Be Able To...You Know,"Vol 44 Issue 20, Radio News, SEE MORE: self-improvement, self-improvement, Opinion"
13616,I'm Quite Eccentric Within Accepted Societal Norms,"SEE MORE: Opinion, self-improvement, Opinion, people, human interest, culture, Martin Grossman, Vol 43 Issue 44, Commentary"
13617,America Looks Like It Could Use Some Cheering Up,"patriotism, SEE MORE: Opinion, self-improvement, Opinion, Vol 46 Issue 26, human interest, culture, Commentary, Tammy Jurgensen"
13618,Area Man Never Met Cardboard Box He Couldn't Flatten,"Vol 44 Issue 30, Radio News, SEE MORE: self-improvement, self-improvement, Opinion"
13619,Last Vestige Of Manhood Gently Exhaled During Yoga Class,"SEE MORE: self-improvement, men, self-improvement, Opinion, Vol 44 Issue 30, Radio News"
13620,Report: Today The Day They Find Out You’re A Fraud,"Vol 50 Issue 04, News, self-improvement, SEE MORE: News, Opinion"
13621,Deadly New Virus Found To Be 'Real Squiggly',"Science & Technology, SEE MORE: Science & Technology, Vol 48 Issue 50, Opinion, science, Radio News"
13622,Scientists Discover The Gene That Makes You Eat The Whole God Damn Bag Of Chips,"Vol 49 Issue 11, News, Science & Technology, Opinion, Lifestyle, Radio News, SEE MORE: News"
13623,Joe Biden's 7 Techniques For Enlarging Your Member,"Vol 49 Issue 16, SEE MORE: joseph biden, Radio News, joseph biden, Opinion"
13624,"'Everything's $$10,000' Chain Goes Out Of Business","Vol 49 Issue 16, Radio News, SEE MORE: business, business, Opinion"
13625,Jerry Lewis Undergoes Emergency Gefloigel Surgery,"Radio News, Vol 49 Issue 19, SEE MORE: Radio News, Opinion"
13626,An Airport Security Pig Finds Concealed Truffles,"Vol 49 Issue 12, News, Opinion, travel, Radio News, SEE MORE: News"
13627,Bananas Sweep Primates' Choice Awards Again,"News, Vol 49 Issue 21, Radio News, SEE MORE: News, Opinion"
13628,Really Fun Toy Banned Because Of 3 Stupid Dead Kids,"Vol 49 Issue 22, Radio News, SEE MORE: Radio News, Opinion"
13629,Vol 50 Issue 42,
13630,Switzerland Passes U.N. Inspection After Erecting Fire Escape On Matterhorn,"News, News in Photos, Vol 52 Issue 14, SEE MORE: News, Opinion"
13631,Hotel Lobby Treated To Entirety Of Child’s Song Catalogue During Check-In Process,"News, Family, Opinion, News in Brief, travel, Vol 52 Issue 14, SEE MORE: News"
13632,Surgery Live-Streamed For VR Headsets,"SEE MORE: Opinion, American Voices, Vol 52 Issue 14, Opinion"
13633,Tiger Population Increases For First Time In 100 Years,"SEE MORE: Opinion, American Voices, Vol 52 Issue 14, Opinion"
13634,Zip Code Could Point To Life Expectancy,"SEE MORE: Opinion, American Voices, Vol 52 Issue 14, Opinion"
13635,How To Talk To Your Teen About Depression,"Infographic, SEE MORE: mental health, teenagers, mental health, Opinion, Vol 52 Issue 14"
13636,Octopus Escapes New Zealand Aquarium,"SEE MORE: Opinion, American Voices, Vol 52 Issue 14, Opinion"
